ClienteID,Edad,Genero,Pais,Suscripcion_Meses,Plan,Horas_Semanales_Uso,Satisfaccion,Soporte_Contactos,Promocion_Usada,GastoMensual,Cancela
375,42.0,Femenino,Argentina,6,Básico,12.7,3,0,No,11.26,0
376,31.0,Femenino,México,51,Básico,7.0,3,2,No,9.35,0
377,43.0,Masculino,Chile,29,Básico,12.8,,3,No,13.63,1
378,35.0,Femenino,Chile,46,Estándar,11.5,,4,No,12.22,0
379,45.0,Masculino,México,34,Estándar,14.2,4,4,No,23.79,0
380,32.0,Femenino,Perú,57,Básico,11.3,4,2,No,6.74,0
381,24.0,Masculino,España,55,Estándar,11.2,3,1,No,23.28,0
382,25.0,Masculino,Perú,30,Estándar,12.9,3,2,No,25.49,0
383,33.0,Masculino,México,41,Estándar,8.1,4,2,No,24.87,0
384,22.0,Masculino,Argentina,51,Estándar,15.9,2,1,Sí,20.11,0
385,47.0,Masculino,México,58,Básico,16.1,2,3,No,11.06,0
386,46.0,Masculino,México,1,Estándar,7.6,4,2,No,18.17,0
387,22.0,Femenino,España,15,Básico,13.3,4,3,No,11.57,0
388,33.0,Masculino,Argentina,17,Básico,9.6,2,2,Sí,7.94,0
389,33.0,Masculino,México,41,Básico,13.1,4,5,Sí,12.29,1
390,31.0,Femenino,Perú,16,Premium,9.5,5,2,No,30.18,0
391,41.0,Masculino,Chile,26,Básico,11.8,3,0,Sí,6.33,1
392,31.0,Masculino,España,30,Premium,12.0,4,3,No,31.17,0
393,31.0,Femenino,México,11,Premium,12.7,1,2,No,33.98,0
394,44.0,Masculino,Argentina,34,Estándar,7.0,2,4,No,22.42,0
395,40.0,Masculino,México,55,Premium,10.6,4,2,Sí,32.01,0
396,32.0,Masculino,Argentina,25,Premium,12.7,3,0,Sí,27.51,0
397,41.0,Femenino,México,3,Estándar,12.9,5,1,No,19.74,0
398,32.0,Masculino,España,41,Básico,12.8,4,3,No,10.83,0
399,35.0,Masculino,Perú,30,Básico,-0.3,4,2,No,8.42,0
400,32.0,Masculino,Perú,27,Premium,15.7,5,1,Sí,34.04,0
401,34.0,Femenino,México,40,Estándar,4.3,4,2,No,19.47,0
402,44.0,Femenino,México,54,Premium,7.8,4,0,No,38.13,0
403,47.0,Masculino,España,27,Premium,9.2,2,3,No,34.51,0
404,50.0,Masculino,Perú,25,Básico,3.6,3,0,No,16.29,0
405,57.0,Masculino,Chile,33,Premium,10.4,4,1,No,25.92,0
406,36.0,,España,18,Estándar,9.6,3,0,No,20.26,0
407,49.0,Femenino,Chile,50,Estándar,15.3,3,2,No,23.85,0
408,48.0,Femenino,México,47,Básico,9.4,2,3,No,8.31,1
409,33.0,Masculino,Chile,9,Estándar,8.6,5,2,No,22.21,0
410,18.0,Femenino,Argentina,40,Estándar,9.2,3,3,Sí,18.17,0
411,22.0,Masculino,Argentina,36,Premium,7.9,3,4,No,24.54,0
412,39.0,Femenino,Perú,31,Estándar,16.9,5,4,No,20.5,0
413,29.0,Otro,Chile,52,Básico,13.9,3,3,Sí,7.37,1
414,31.0,Femenino,Chile,3,Básico,11.5,3,3,Sí,15.3,1
415,31.0,Femenino,Chile,54,Estándar,13.3,2,3,No,19.46,0
416,41.0,Femenino,Perú,47,Estándar,7.9,5,4,Sí,19.3,0
417,34.0,Femenino,México,37,Básico,8.5,1,1,No,14.76,1
418,45.0,Femenino,México,52,Estándar,-0.2,3,2,No,18.62,0
419,29.0,Femenino,Perú,19,Estándar,8.1,3,1,Sí,21.65,0
420,31.0,Masculino,Chile,44,Premium,5.6,4,3,No,21.5,0
421,41.0,Masculino,México,11,Estándar,14.2,3,1,Sí,22.41,0
422,16.0,Masculino,Perú,18,Premium,12.7,3,3,No,24.02,0
423,34.0,Masculino,Argentina,22,Estándar,12.0,3,3,No,21.93,0
424,34.0,Otro,Perú,15,Estándar,11.4,3,1,No,24.75,0
425,45.0,Femenino,Perú,40,Estándar,6.8,3,3,No,16.42,0
426,42.0,Masculino,Chile,37,Estándar,6.1,3,2,Sí,22.02,0
427,44.0,Masculino,España,38,Estándar,12.6,2,2,Sí,19.99,0
428,27.0,,España,3,Premium,11.9,4,2,No,35.94,0
429,40.0,Femenino,México,56,Básico,6.6,4,0,Sí,10.2,1
430,44.0,,Argentina,35,Premium,9.2,,2,Sí,28.71,0
431,27.0,Femenino,España,8,Estándar,12.4,3,3,No,21.76,0
432,18.0,Femenino,Argentina,15,Estándar,12.9,4,4,Sí,14.48,0
433,44.0,Femenino,España,48,Básico,9.4,1,1,No,11.03,1
434,12.0,Femenino,España,48,Premium,3.0,3,2,No,23.85,0
435,40.0,Femenino,España,27,Estándar,12.5,4,1,Sí,21.01,0
436,24.0,Femenino,Argentina,49,Básico,13.9,5,4,No,8.85,0
437,41.0,Masculino,Chile,40,Estándar,7.6,2,2,Sí,21.09,0
438,30.0,Femenino,España,24,Básico,13.6,2,3,Sí,9.16,0
439,35.0,Femenino,España,50,Premium,8.8,3,2,No,24.69,0
440,26.0,Femenino,España,13,Estándar,10.7,3,1,No,19.71,0
441,24.0,Masculino,Chile,34,Estándar,9.7,1,3,No,24.72,0
442,22.0,Masculino,México,12,Básico,8.9,3,1,No,12.52,0
443,53.0,Masculino,Argentina,26,Premium,9.9,5,4,No,35.13,0
444,35.0,,España,14,Básico,8.9,5,3,No,8.89,0
445,31.0,,México,37,Estándar,14.3,3,0,No,25.16,0
446,47.0,Femenino,Argentina,5,Premium,11.6,3,3,Sí,37.83,0
447,22.0,Masculino,Perú,30,Básico,6.3,,1,No,10.62,0
448,30.0,Masculino,Perú,44,Básico,10.4,3,6,No,12.75,0
449,33.0,Masculino,México,20,Básico,9.5,4,1,Sí,13.16,0
450,25.0,Femenino,Perú,24,Estándar,5.6,3,4,No,17.6,0
451,41.0,Masculino,Chile,15,Estándar,8.2,3,1,No,20.7,0
452,47.0,Masculino,Perú,45,Básico,11.4,3,0,No,3.98,0
453,47.0,Femenino,Chile,47,Premium,9.0,3,3,No,28.57,0
454,38.0,Masculino,Perú,35,Básico,8.4,2,3,No,7.8,0
455,27.0,Masculino,Chile,16,Estándar,9.0,3,5,No,19.42,0
456,34.0,Femenino,Chile,54,Estándar,10.4,3,4,No,13.85,0
457,37.0,Masculino,México,9,Básico,9.6,2,0,No,17.32,0
458,30.0,Otro,Chile,55,Estándar,6.4,4,4,Sí,18.81,0
459,24.0,Femenino,Argentina,11,Básico,8.0,3,0,No,11.25,0
460,42.0,Masculino,Argentina,48,Básico,12.3,4,2,No,10.29,1
461,40.0,Masculino,España,12,Estándar,10.5,5,3,No,14.47,0
462,30.0,Masculino,Chile,4,Estándar,13.6,4,5,Sí,20.9,0
463,37.0,Femenino,España,21,Estándar,4.1,2,1,Sí,25.47,0
464,38.0,Femenino,México,4,Estándar,8.7,4,2,Sí,20.08,0
465,53.0,Masculino,Chile,13,Básico,2.0,1,2,No,5.47,0
466,23.0,Femenino,Argentina,56,Básico,12.1,2,3,No,13.88,0
467,36.0,Masculino,Perú,36,Básico,13.2,1,2,No,11.8,0
468,29.0,Masculino,México,45,Básico,8.7,4,0,No,6.18,0
469,40.0,Masculino,Argentina,21,Premium,9.7,1,1,Sí,34.81,0
470,58.0,Femenino,Chile,9,Básico,9.1,5,2,No,11.93,0
471,48.0,Femenino,España,31,Básico,10.2,4,3,No,13.67,1
472,30.0,Masculino,Perú,6,Estándar,5.7,3,4,Sí,19.41,0
473,61.0,Femenino,México,46,Básico,7.4,4,3,No,8.26,0
474,38.0,Femenino,Argentina,22,Básico,7.2,3,3,No,10.27,1
475,45.0,Masculino,México,18,Estándar,13.9,1,4,No,12.87,0
476,51.0,Masculino,México,55,Básico,12.6,1,1,Sí,19.94,0
477,42.0,,Perú,7,Estándar,11.5,3,0,Sí,18.99,0
478,47.0,Femenino,Chile,51,Estándar,10.3,1,0,No,13.31,0
479,39.0,,Argentina,49,Estándar,9.8,5,3,No,23.13,0
480,32.0,Masculino,Chile,6,Premium,17.0,1,2,No,33.71,0
481,53.0,Femenino,Perú,57,Básico,4.2,,0,Sí,3.81,1
482,41.0,Femenino,Chile,35,Premium,12.1,1,2,No,36.97,0
483,31.0,Femenino,Chile,58,Premium,11.7,3,1,No,31.95,0
484,31.0,Femenino,España,48,Básico,10.5,3,1,No,10.31,0
485,41.0,,Chile,18,Básico,11.4,1,3,No,11.42,0
486,37.0,Masculino,Argentina,10,Estándar,7.6,3,2,Sí,19.34,0
487,39.0,Femenino,Perú,56,Premium,8.4,4,1,No,25.95,0
488,44.0,Masculino,España,37,Estándar,13.1,3,2,No,22.82,0
489,24.0,Otro,España,12,Básico,12.5,4,2,No,8.17,0
490,43.0,Masculino,Perú,4,Estándar,13.6,3,2,Sí,19.57,0
491,46.0,Femenino,México,7,Básico,8.2,1,3,Sí,13.69,0
492,35.0,Masculino,Perú,27,Básico,4.6,2,3,Sí,7.49,1
493,45.0,,Perú,37,Estándar,11.6,4,2,Sí,18.25,0
494,38.0,,España,19,Estándar,5.2,3,5,No,20.97,0
495,41.0,Masculino,España,51,Estándar,9.5,3,6,No,16.46,0
496,42.0,Masculino,México,7,Estándar,15.7,2,6,No,18.93,0
497,25.0,Femenino,Perú,19,Básico,7.3,3,5,No,15.67,0
498,24.0,Femenino,Argentina,45,Premium,6.5,3,4,No,35.41,0
499,34.0,Masculino,Perú,9,Básico,11.9,4,2,No,6.16,1
500,35.0,Femenino,Chile,24,Estándar,9.2,4,2,Sí,17.68,0
501,36.0,Femenino,España,33,Premium,8.3,4,2,Sí,29.87,0
502,36.0,Femenino,México,29,Premium,8.8,3,4,Sí,27.86,0
503,27.0,Masculino,Chile,59,Premium,5.9,2,2,No,29.82,0
504,24.0,Masculino,Perú,19,Básico,12.2,3,1,Sí,13.57,1
505,21.0,Femenino,Chile,37,Estándar,15.3,5,3,Sí,19.38,0
506,33.0,Masculino,Perú,36,Estándar,5.4,4,3,No,20.41,0
507,41.0,Femenino,Chile,10,Estándar,8.6,2,1,Sí,21.3,0
508,21.0,Masculino,México,44,Estándar,4.0,4,3,No,23.56,0
509,17.0,Masculino,España,3,Básico,7.3,2,5,No,9.23,0
510,20.0,Femenino,España,9,Estándar,9.5,3,1,No,25.3,0
511,31.0,Masculino,México,58,Estándar,7.1,3,1,Sí,15.99,0
512,33.0,Masculino,Argentina,17,Premium,16.7,4,1,Sí,36.01,0
513,17.0,Femenino,España,41,Básico,6.9,3,1,No,13.1,0
514,33.0,Masculino,España,21,Básico,16.2,5,1,No,10.47,0
515,39.0,Otro,México,36,Premium,2.8,2,1,Sí,35.68,0
516,26.0,Femenino,Argentina,27,Estándar,5.2,5,1,Sí,22.82,0
517,30.0,Femenino,México,29,Estándar,1.5,4,3,No,13.89,0
518,27.0,Femenino,México,34,Básico,8.3,,3,No,9.57,0
519,50.0,Femenino,Perú,45,Básico,13.3,2,1,Sí,5.41,1
520,47.0,Masculino,México,3,Básico,14.2,2,1,No,8.93,0
521,33.0,Masculino,Argentina,11,Básico,8.9,3,4,No,14.02,0
522,49.0,Femenino,Chile,15,Premium,6.8,4,2,Sí,29.92,0
523,33.0,Masculino,España,57,Premium,11.0,,0,No,27.16,0
524,39.0,Femenino,Chile,13,Estándar,13.6,5,1,Sí,24.34,0
525,36.0,Masculino,Chile,5,Estándar,11.3,3,2,No,22.89,0
526,28.0,Femenino,Perú,8,Básico,8.7,5,1,Sí,3.79,1
527,33.0,Masculino,Chile,13,Estándar,12.1,3,2,No,21.33,0
528,35.0,,Chile,40,Básico,9.0,2,3,No,8.67,0
529,39.0,Masculino,Argentina,58,Estándar,18.1,4,2,No,21.98,0
530,32.0,Femenino,Chile,14,Estándar,7.0,4,3,No,24.82,0
531,35.0,,México,34,Estándar,11.7,4,1,Sí,16.46,0
532,31.0,Femenino,México,13,Estándar,7.3,5,1,No,18.61,0
533,33.0,Masculino,Perú,57,Estándar,8.2,3,3,No,22.08,0
534,38.0,,España,11,Premium,5.6,4,3,No,31.28,0
535,32.0,Femenino,México,55,Premium,15.6,2,2,No,28.18,0
536,50.0,Femenino,España,23,Premium,15.8,3,1,No,29.62,0
537,34.0,,Perú,13,Estándar,12.1,3,2,No,19.26,0
538,28.0,Masculino,México,51,Estándar,11.7,3,1,No,21.19,0
539,39.0,Masculino,México,3,Estándar,15.3,4,2,No,21.85,0
540,32.0,Femenino,Argentina,30,Básico,10.2,3,1,No,14.45,0
541,17.0,Femenino,Perú,36,Básico,12.5,2,1,Sí,7.63,1
542,63.0,Masculino,Argentina,30,Básico,2.9,3,2,Sí,11.75,0
543,32.0,Femenino,Argentina,55,Básico,11.1,3,3,No,13.57,0
544,14.0,Femenino,España,22,Básico,8.5,1,1,Sí,8.0,1
545,23.0,Otro,España,20,Estándar,11.2,3,3,No,20.89,0
546,42.0,Masculino,Chile,43,Estándar,14.0,3,4,No,20.86,0
547,33.0,Femenino,Chile,54,Básico,11.0,2,3,No,7.55,0
548,19.0,Femenino,España,24,Estándar,9.2,4,5,Sí,22.37,0
549,38.0,Femenino,Chile,56,Básico,10.7,4,2,No,12.4,0
550,43.0,,España,4,Premium,7.6,4,1,No,31.0,0
551,47.0,Masculino,Chile,41,Básico,12.1,3,3,No,6.97,0
552,36.0,Femenino,Perú,52,Estándar,9.8,4,1,No,16.66,0
553,27.0,Femenino,México,18,Premium,8.8,3,0,Sí,31.38,0
554,30.0,Femenino,México,17,Básico,10.3,1,4,Sí,0.23,1
555,30.0,Femenino,Chile,41,Básico,3.3,4,2,Sí,15.5,0
556,45.0,Femenino,Perú,23,Estándar,10.5,4,4,No,24.75,0
557,32.0,Femenino,Argentina,42,Premium,15.5,1,2,No,26.87,0
558,31.0,Otro,Argentina,30,Estándar,13.8,3,2,No,16.7,0
559,24.0,Femenino,España,41,Estándar,1.7,3,4,Sí,24.25,0
560,50.0,Femenino,España,15,Básico,12.0,5,2,No,14.54,0
561,33.0,Femenino,España,54,Premium,10.4,3,0,No,27.34,0
562,35.0,,Argentina,20,Premium,13.6,,0,Sí,36.0,0
563,37.0,Masculino,México,49,Básico,6.7,3,1,Sí,7.22,1
564,44.0,Masculino,México,45,Estándar,12.9,1,1,No,17.77,0
565,49.0,Femenino,España,57,Estándar,11.4,4,2,No,16.22,0
566,44.0,Masculino,Chile,53,Básico,4.2,,1,No,13.5,0
567,22.0,Femenino,México,31,Estándar,15.7,3,2,No,24.21,0
568,18.0,Femenino,Argentina,36,Estándar,10.8,2,4,No,19.18,0
569,46.0,Masculino,Chile,41,Básico,11.4,4,5,No,13.83,0
570,43.0,Masculino,Argentina,13,Premium,3.7,3,1,No,31.74,0
571,22.0,Masculino,Perú,2,Básico,8.5,2,4,Sí,12.11,1
572,33.0,Femenino,Chile,22,Básico,15.7,,3,Sí,7.53,1
573,24.0,Masculino,Chile,51,Premium,5.3,4,4,Sí,30.22,0
574,50.0,Masculino,España,28,Básico,7.5,2,2,No,9.12,0
575,46.0,Otro,España,21,Estándar,9.9,3,1,No,20.37,0
576,38.0,Masculino,Perú,32,Estándar,6.9,2,0,No,20.79,0
577,35.0,Masculino,Chile,34,Básico,16.9,,2,No,8.97,0
578,28.0,Femenino,España,44,Estándar,11.1,4,5,No,22.98,0
579,30.0,Masculino,España,26,Premium,16.1,5,1,No,27.87,0
580,16.0,Masculino,México,47,Premium,12.9,4,6,No,25.66,0
581,34.0,Femenino,Argentina,47,Premium,16.8,1,2,No,31.97,0
582,38.0,Femenino,Perú,46,Básico,9.9,3,3,No,12.52,0
583,43.0,Masculino,España,7,Básico,12.1,3,1,Sí,7.1,1
584,34.0,Femenino,Argentina,6,Estándar,10.3,5,3,No,24.15,0
585,35.0,Femenino,España,32,Premium,5.7,3,0,No,21.39,0
586,52.0,Femenino,Perú,32,Estándar,7.5,3,1,No,17.24,0
587,27.0,Femenino,Chile,30,Estándar,9.7,3,2,No,22.21,0
588,15.0,Femenino,Chile,12,Premium,3.4,3,2,Sí,34.84,0
589,27.0,Masculino,Perú,12,Básico,13.7,4,0,Sí,8.18,1
590,29.0,Femenino,España,36,Estándar,8.9,5,1,No,18.24,0
591,24.0,Femenino,México,59,Estándar,14.1,2,0,No,19.74,0
592,40.0,Femenino,España,16,Básico,9.1,4,4,No,4.66,0
593,39.0,Masculino,Perú,18,Estándar,11.8,5,3,No,25.5,0
594,39.0,Femenino,Chile,38,Estándar,8.8,4,3,Sí,14.26,0
595,32.0,Femenino,Chile,19,Estándar,7.8,3,3,Sí,20.61,0
596,25.0,Femenino,Chile,6,Estándar,8.7,3,2,No,15.34,0
597,61.0,Femenino,Argentina,15,Básico,8.6,5,2,No,9.86,0
598,36.0,Masculino,Perú,19,Básico,10.3,3,0,Sí,7.16,1
599,51.0,Masculino,Perú,33,Estándar,13.1,4,4,No,22.51,0
600,37.0,Masculino,México,48,Estándar,11.7,3,2,No,21.3,0
601,43.0,Femenino,Chile,54,Estándar,12.3,4,2,No,21.98,0
602,46.0,Femenino,Argentina,38,Básico,10.5,2,3,No,8.68,0
603,16.0,Masculino,Chile,10,Básico,9.3,2,2,No,9.49,0
604,29.0,Femenino,Perú,46,Estándar,12.3,2,2,Sí,24.25,0
605,49.0,Masculino,Perú,47,Premium,13.4,3,2,No,27.81,0
606,42.0,,Argentina,41,Básico,7.8,3,0,Sí,14.2,0
607,29.0,Femenino,Argentina,2,Básico,13.4,,0,Sí,3.67,1
608,26.0,Femenino,México,6,Premium,14.6,3,1,No,23.69,0
609,26.0,Masculino,Argentina,11,Premium,3.3,1,2,No,24.79,0
610,47.0,Masculino,México,41,Básico,11.2,4,6,No,11.6,0
611,49.0,Femenino,México,32,Estándar,10.8,3,3,Sí,17.12,0
612,49.0,Femenino,Perú,1,Básico,10.6,3,0,No,13.47,0
613,42.0,Masculino,México,57,Básico,11.3,3,1,No,8.45,1
614,29.0,Masculino,Perú,50,Estándar,3.9,3,4,Sí,20.36,0
615,31.0,Femenino,México,47,Básico,13.6,4,2,No,6.54,0
616,22.0,Femenino,México,7,Estándar,14.7,4,4,No,11.81,0
617,38.0,Femenino,Perú,57,Estándar,9.5,3,0,No,20.52,0
618,32.0,Femenino,México,28,Estándar,16.1,3,1,No,20.44,0
619,30.0,Masculino,Argentina,48,Básico,3.7,4,2,No,7.36,0
620,29.0,Masculino,Argentina,52,Estándar,7.5,2,1,No,22.62,0
621,35.0,Femenino,España,11,Premium,17.0,4,1,No,32.61,0
622,31.0,Masculino,Perú,34,Estándar,16.0,2,3,No,20.26,0
623,45.0,Femenino,Perú,15,Estándar,10.5,4,1,No,15.06,0
624,50.0,Femenino,Argentina,20,Premium,6.3,4,0,No,26.85,0
625,45.0,Femenino,Argentina,11,Básico,6.1,1,3,No,5.45,1
626,35.0,Masculino,España,43,Premium,4.5,4,1,Sí,31.28,0
627,51.0,Masculino,México,11,Estándar,9.6,2,2,Sí,22.76,0
628,38.0,Masculino,Chile,15,Estándar,18.5,4,3,No,17.53,0
629,31.0,Femenino,España,10,Premium,8.6,2,2,No,34.63,0
630,36.0,Femenino,Chile,33,Básico,3.8,3,1,Sí,10.45,1
631,33.0,Masculino,España,34,Estándar,8.5,,1,No,22.54,0
632,43.0,Masculino,Chile,54,Básico,2.3,1,0,No,8.08,0
633,14.0,Femenino,México,41,Básico,15.0,4,0,Sí,16.44,1
634,43.0,Femenino,España,39,Básico,13.0,4,0,No,12.88,1
635,27.0,Masculino,España,5,Estándar,15.5,3,2,No,16.48,0
636,50.0,Femenino,Perú,4,Estándar,18.6,3,1,Sí,14.39,0
637,45.0,,España,33,Estándar,15.0,2,4,No,17.39,0
638,36.0,Masculino,México,35,Básico,3.8,3,0,Sí,13.46,1
639,43.0,Masculino,Perú,17,Estándar,10.9,2,3,No,21.29,0
640,21.0,Femenino,Argentina,45,Básico,12.5,3,2,No,6.96,1
641,32.0,Masculino,Perú,43,Premium,8.9,4,2,Sí,30.87,0
642,36.0,,México,1,Básico,15.2,3,3,No,14.8,0
643,43.0,Femenino,Argentina,59,Estándar,12.0,3,0,No,20.32,0
644,30.0,Femenino,Chile,18,Estándar,9.2,4,1,No,21.02,0
645,49.0,Femenino,Chile,46,Premium,8.5,3,1,No,27.87,0
646,30.0,Masculino,Chile,38,Estándar,9.6,3,2,No,20.15,0
647,33.0,Femenino,México,39,Básico,11.2,3,4,No,8.64,0
648,37.0,Femenino,Perú,14,Estándar,11.3,3,2,No,18.25,0
649,32.0,Masculino,España,9,Básico,7.1,3,2,Sí,13.94,1
650,31.0,Masculino,México,36,Básico,16.3,2,2,Sí,12.3,1
651,37.0,Femenino,Perú,49,Básico,10.9,3,1,No,9.92,0
652,49.0,Femenino,México,54,Básico,5.3,4,5,No,12.92,0
653,31.0,Femenino,Chile,21,Básico,8.4,4,0,Sí,7.37,1
654,34.0,Masculino,México,20,Premium,9.0,2,2,No,32.32,0
655,44.0,Otro,España,5,Básico,9.1,4,3,Sí,6.93,1
656,47.0,Masculino,Chile,45,Estándar,8.5,5,2,No,19.12,0
657,34.0,Femenino,España,47,Premium,8.7,4,1,No,26.28,0
658,37.0,Masculino,Chile,51,Premium,9.1,2,3,No,34.28,0
659,42.0,Femenino,Argentina,11,Premium,10.6,3,3,Sí,30.7,0
660,65.0,Masculino,Argentina,25,Básico,10.1,3,2,Sí,9.76,1
661,24.0,Femenino,Argentina,28,Estándar,10.0,4,6,Sí,19.35,0
662,17.0,Femenino,México,21,Estándar,11.9,1,2,No,22.97,0
663,36.0,Femenino,México,56,Estándar,12.9,,3,Sí,13.86,0
664,11.0,Femenino,Chile,47,Premium,14.3,3,1,No,31.05,0
665,49.0,Masculino,España,11,Básico,6.0,2,3,No,12.07,0
666,31.0,Masculino,México,33,Estándar,9.0,2,2,No,15.99,0
667,29.0,Femenino,México,18,Básico,11.0,4,1,Sí,13.63,1
668,46.0,Masculino,Argentina,9,Estándar,5.6,1,2,No,11.96,0
669,34.0,Masculino,Chile,2,Estándar,16.0,3,1,No,15.31,0
670,35.0,Masculino,Argentina,37,Básico,9.5,4,2,No,12.48,0
671,27.0,Femenino,Argentina,55,Básico,6.3,1,7,Sí,12.44,1
672,59.0,Masculino,Argentina,28,Premium,7.1,3,1,No,43.65,0
673,36.0,Masculino,México,15,Premium,15.9,3,2,No,29.46,0
674,26.0,Femenino,México,18,Básico,8.1,3,1,No,9.11,0
675,24.0,Masculino,Perú,52,Estándar,5.8,4,2,Sí,20.24,0
676,27.0,Masculino,Perú,32,Estándar,7.0,1,4,No,16.62,0
677,21.0,Masculino,Chile,31,Básico,19.6,3,1,Sí,10.92,1
678,32.0,Femenino,España,49,Estándar,-0.7,3,1,No,16.1,0
679,30.0,Masculino,Chile,24,Estándar,7.2,4,1,Sí,14.58,0
680,24.0,Femenino,Argentina,43,Premium,17.1,1,2,No,29.2,0
681,42.0,Femenino,Perú,42,Estándar,8.1,4,3,No,22.99,0
682,34.0,Masculino,Perú,45,Estándar,8.1,4,2,Sí,23.31,0
683,22.0,Femenino,Perú,41,Premium,10.6,3,1,No,30.56,0
684,33.0,Masculino,Perú,8,Básico,6.4,2,2,No,8.95,1
685,7.0,Femenino,México,18,Premium,12.7,3,2,Sí,26.59,0
686,41.0,Masculino,España,50,Básico,10.6,4,2,Sí,13.97,1
687,45.0,Masculino,México,16,Básico,19.1,3,5,No,10.45,0
688,26.0,Femenino,España,24,Estándar,14.5,4,3,No,18.98,0
689,25.0,Masculino,Argentina,25,Premium,8.8,4,2,No,25.77,0
690,30.0,Masculino,Chile,17,Estándar,14.9,3,3,No,22.22,0
691,59.0,Femenino,México,38,Básico,6.6,2,0,No,13.63,0
692,44.0,Femenino,México,31,Básico,11.2,2,2,No,5.5,0
693,38.0,Masculino,Argentina,41,Premium,-1.4,3,0,No,25.68,0
694,39.0,Masculino,Chile,38,Estándar,13.7,3,0,No,15.44,0
695,45.0,Femenino,Chile,13,Estándar,11.4,3,5,Sí,15.96,0
696,44.0,Masculino,España,8,Estándar,16.8,3,0,Sí,25.03,0
697,34.0,Masculino,México,6,Estándar,8.3,1,1,No,15.9,0
698,37.0,Masculino,España,59,Premium,13.2,5,2,No,22.6,0
699,61.0,Masculino,Argentina,4,Estándar,10.3,2,2,No,23.58,0
700,26.0,Masculino,España,47,Básico,6.5,3,1,No,13.98,0
701,24.0,Masculino,Chile,16,Estándar,6.7,4,3,Sí,19.58,0
702,40.0,Masculino,Perú,40,Premium,13.3,3,2,No,30.8,0
703,32.0,Femenino,Chile,8,Básico,12.2,4,2,Sí,16.49,1
704,17.0,Masculino,México,18,Básico,10.4,3,2,No,13.93,0
705,18.0,Femenino,Chile,32,Estándar,8.7,3,2,No,23.06,0
706,23.0,Femenino,Perú,53,Premium,16.9,3,0,Sí,36.65,0
707,38.0,Femenino,Perú,17,Básico,10.9,3,1,Sí,11.25,1
708,44.0,Masculino,España,6,Estándar,10.6,4,3,No,20.35,0
709,,Masculino,México,9,Básico,9.7,3,1,No,9.91,1
710,34.0,Femenino,Chile,48,Premium,12.9,4,4,No,30.99,0
711,35.0,Masculino,España,26,Premium,12.5,4,0,Sí,28.24,0
712,37.0,Femenino,México,27,Premium,12.4,3,4,No,33.31,0
713,42.0,Femenino,Argentina,11,Básico,6.2,3,2,No,6.09,1
714,43.0,Masculino,España,57,Básico,9.6,3,2,No,10.9,0
715,19.0,Masculino,Perú,25,Básico,11.5,3,2,No,11.91,0
716,32.0,Masculino,España,43,Estándar,2.3,3,0,No,18.88,0
717,29.0,,México,27,Premium,4.6,1,3,No,30.02,0
718,36.0,Masculino,Argentina,54,Básico,16.7,5,5,No,11.6,0
719,52.0,,Perú,44,Estándar,13.4,3,2,No,18.83,0
720,28.0,Femenino,Chile,7,Estándar,10.7,3,0,No,17.93,0
721,28.0,Femenino,Chile,40,Básico,5.9,1,4,No,8.11,0
722,48.0,Femenino,México,33,Básico,14.5,2,0,No,10.12,0
723,28.0,Femenino,Chile,57,Estándar,4.8,3,1,Sí,20.03,0
724,60.0,Femenino,México,17,Estándar,5.4,3,1,No,22.82,0
725,51.0,Femenino,México,28,Básico,7.2,2,4,No,8.93,0
726,34.0,Masculino,Argentina,36,Estándar,16.4,2,2,No,21.04,0
727,41.0,Femenino,España,8,Estándar,8.7,2,6,No,19.65,0
728,41.0,Masculino,México,32,Estándar,7.6,3,3,No,16.85,0
729,17.0,Otro,Argentina,38,Básico,8.1,3,0,No,9.59,1
730,52.0,Femenino,Argentina,46,Estándar,11.7,3,1,No,21.74,0
731,26.0,Femenino,Perú,14,Estándar,13.8,2,1,Sí,25.89,0
732,30.0,Femenino,Chile,9,Básico,14.8,4,2,No,17.94,1
733,41.0,,Argentina,9,Estándar,11.8,1,3,Sí,22.12,0
734,36.0,Otro,Perú,24,Estándar,7.5,3,2,No,23.53,0
735,22.0,Femenino,México,51,Básico,4.9,3,2,Sí,10.17,1
736,28.0,Masculino,Perú,32,Básico,14.2,1,2,No,5.93,0
737,50.0,Femenino,México,39,Estándar,8.1,2,5,No,14.95,0
738,48.0,Masculino,Chile,47,Estándar,11.6,4,2,No,18.67,0
739,26.0,Femenino,Perú,41,Estándar,6.8,4,1,Sí,24.01,0
740,46.0,Femenino,Perú,58,Premium,11.3,,0,Sí,33.92,0
741,31.0,Otro,Chile,48,Básico,1.3,4,2,No,10.79,0
742,20.0,Masculino,Chile,15,Básico,13.6,3,0,No,3.93,0
743,51.0,Femenino,México,9,Básico,13.0,1,3,No,9.76,0
744,23.0,,Chile,6,Básico,10.0,4,3,No,11.64,1
745,49.0,Masculino,México,54,Premium,12.7,4,0,Sí,26.76,0
746,25.0,Masculino,México,7,Premium,14.2,2,4,Sí,23.1,0
747,22.0,Femenino,Perú,33,Básico,14.1,3,3,No,7.0,1
748,26.0,Masculino,Argentina,19,Premium,7.7,3,1,No,32.93,0
749,25.0,Masculino,Perú,44,Básico,13.0,4,4,Sí,7.33,1
